----START----
1741010028798,88414,88524,4,88,4,4,5,0,42,0,40,43,45
1741010028819,88414,88539,4,88,4,4,6,0,44,0,40,45,47
1741010028838,88414,88603,5,88,4,5,6,0,44,0,40,47,49
1741010028858,88414,88581,5,88,5,5,6,0,46,0,40,49,51
1741010028878,88414,88637,5,88,5,5,6,0,48,0,50,51,53
1741010028898,88414,88600,5,88,5,5,7,0,50,0,52,53,55
1741010028918,88414,88655,5,88,5,5,7,0,53,0,54,55,57
1741010028938,88414,88596,6,88,5,6,7,0,55,0,55,57,59
1741010028958,88414,88550,5,88,6,5,7,0,57,0,57,59,61
1741010028978,88414,88507,7,88,6,7,8,0,58,0,60,61,63
1741010028998,88414,88462,6,88,6,6,8,0,60,0,62,63,65
1741010029018,88357,88436,7,88,6,7,8,0,63,0,65,65,67
1741010029038,88357,88433,7,88,7,7,9,0,64,0,67,67,69
1741010029058,88357,88461,7,88,7,7,9,0,66,0,67,69,71
1741010029078,88357,88557,7,88,7,7,9,0,71,0,71,71,73
1741010029098,88357,88497,8,88,8,8,9,0,72,0,71,73,75
1741010029118,88357,88486,7,88,8,7,10,0,74,0,71,75,77
1741010029138,88357,88488,9,88,8,9,10,0,75,0,77,77,79
1741010029158,88357,88445,8,88,8,8,10,0,78,0,77,79,81
1741010029178,88354,88455,8,88,9,8,10,0,80,0,77,81,84
1741010029198,88329,88430,10,88,9,10,11,0,82,0,84,84,87
1741010029218,88313,88525,8,88,9,8,11,0,86,0,84,87,90
1741010029238,88313,88616,9,88,9,9,12,0,88,0,84,90,93
1741010029258,88313,88658,9,88,10,9,12,0,92,0,84,93,96
1741010029278,88313,88689,10,88,10,10,12,0,93,0,84,96,99
1741010029298,88313,88653,10,88,10,10,13,0,98,0,98,99,102
1741010029318,88313,88585,11,88,11,11,13,0,99,0,101,102,105
1741010029338,88313,88614,10,88,11,10,14,0,102,0,104,105,108
1741010029358,88313,88628,11,88,11,11,14,0,105,0,107,108,111
1741010029379,88313,88543,12,88,12,12,15,0,108,0,110,111,114
1741010029399,88313,88539,12,88,12,12,15,0,111,0,113,114,117
1741010029419,88313,88544,11,88,13,11,15,0,116,0,116,117,120
1741010029438,88313,88568,13,88,13,13,16,0,117,0,119,120,123
1741010029458,88313,88572,13,88,13,13,16,0,121,0,123,123,127
1741010029478,88313,88584,14,88,14,14,17,0,124,0,123,127,131
1741010029498,88313,88527,13,88,14,13,17,0,129,0,123,131,135
1741010029519,88313,88471,13,88,15,13,18,0,133,0,123,135,139
1741010029538,88313,88474,15,88,15,15,18,0,135,0,123,139,143
1741010029558,88313,88486,15,88,15,15,19,0,139,0,141,143,147
1741010029578,88313,88522,14,88,16,14,19,0,145,0,146,147,151
1741010029598,88313,88526,16,88,16,16,20,0,148,0,150,151,155
1741010029618,88313,88512,15,88,17,15,21,0,154,0,154,155,159
1741010029638,88313,88537,17,88,17,17,21,0,157,0,157,159,163
1741010029658,88313,88509,18,88,18,18,22,0,161,0,163,163,168
1741010029678,88313,88546,17,88,18,17,22,0,166,0,163,168,173
1741010029698,88313,88497,18,88,19,18,23,0,170,0,163,173,178
1741010029718,88313,88496,18,88,20,18,24,0,176,0,163,178,183
1741010029738,88313,88436,20,88,20,20,24,0,180,0,163,183,188
1741010029758,88313,88459,19,88,21,19,25,0,184,0,187,188,193
1741010029778,88313,88484,19,88,21,19,26,0,190,0,192,193,198
1741010029798,88289,88518,21,88,22,21,26,0,196,0,197,198,203
1741010029818,88289,88544,21,88,22,21,27,0,201,0,201,203,209
1741010029838,88289,88508,21,88,23,21,28,0,207,0,203,209,215
1741010029858,88289,88467,22,88,24,22,29,0,213,0,203,215,221
1741010029878,88289,88476,23,88,24,23,29,0,217,0,203,221,227
1741010029898,88289,88449,22,88,25,22,30,0,225,0,203,227,233
1741010029918,88289,88458,26,88,26,26,31,0,229,0,231,233,239
1741010029938,88289,88449,24,88,27,24,32,0,237,0,238,239,245
1741010029958,88242,88442,25,88,27,25,33,0,243,0,243,245,252
1741010029978,88242,88417,26,88,28,26,34,0,248,0,249,252,259
1741010029998,88242,88402,27,88,29,27,35,0,256,0,256,259,266
1741010030018,88242,88400,27,88,30,27,36,0,263,0,265,266,273
1741010030038,88242,88407,28,88,30,28,37,0,271,0,273,273,280
1741010030058,88242,88452,28,88,31,28,37,0,277,0,273,280,287
1741010030078,88242,88473,31,88,32,31,38,0,285,0,287,287,295
1741010030098,88242,88464,25,88,33,25,40,0,294,0,287,295,303
1741010030118,88242,88408,21,88,34,21,41,0,300,0,287,303,311
1741010030138,88242,88479,22,88,35,22,42,0,309,0,287,311,319
1741010030158,88242,88418,22,88,36,22,43,0,315,0,287,319,327
1741010030178,88242,88433,23,88,37,23,44,0,324,0,324,327,336
1741010030199,88242,88458,23,88,38,23,45,0,333,0,333,336,345
1741010030218,88242,88538,24,88,39,24,46,0,342,0,336,345,354
1741010030239,88242,88615,25,88,40,25,47,0,352,0,354,354,363
1741010030258,88242,88634,25,88,41,25,49,0,359,0,354,363,373
1741010030279,88242,88641,26,88,42,26,50,0,367,0,363,373,383
1741010030298,88242,88710,26,88,43,26,51,0,379,0,363,383,393
1741010030319,88242,88742,25,88,44,25,53,0,385,0,363,393,403
1741010030338,88242,88664,21,88,45,21,54,0,397,0,363,403,414
1741010030359,88242,88649,22,88,47,22,56,0,409,0,410,414,425
1741010030378,88242,88646,22,88,48,22,57,0,417,0,421,425,436
1741010030398,88242,88531,22,88,49,22,59,0,430,0,434,436,447
1741010030418,88242,88514,23,88,50,23,60,0,442,0,446,447,459
1741010030438,88242,88444,25,88,52,25,62,0,453,0,457,459,471
1741010030458,88242,88398,24,88,53,24,63,0,465,0,469,471,483
1741010030478,88242,88405,25,88,54,25,65,0,477,0,481,483,495
1741010030498,88242,88394,23,88,56,23,67,0,490,0,493,495,508
1741010030518,88242,88435,21,88,58,21,68,0,505,0,495,508,521
1741010030538,88242,88408,22,88,59,22,70,0,515,0,495,521,534
1741010030558,88242,88370,22,88,61,22,72,0,528,0,495,534,548
1741010030578,88242,88455,23,88,62,23,74,0,542,0,534,548,562
1741010030598,88242,88410,24,88,64,24,76,0,557,0,562,562,576
1741010030618,88242,88474,24,88,65,24,78,0,572,0,562,576,590
1741010030638,88242,88457,23,88,67,23,80,0,585,0,562,590,605
1741010030658,88242,88498,23,88,69,23,82,0,597,0,600,605,620
1741010030678,88242,88458,22,88,71,22,84,0,616,0,620,620,635
1741010030698,88242,88492,24,88,73,24,86,0,630,0,629,635,651
1741010030718,88242,88459,24,88,74,24,88,0,647,0,629,651,667
1741010030738,88242,88522,26,88,76,26,90,0,659,0,667,667,683
1741010030758,88242,88474,24,88,78,24,92,0,675,0,667,683,700
1741010030778,88242,88462,23,88,80,23,94,0,692,0,693,700,717
1741010030798,88242,88459,23,88,82,23,97,0,710,0,717,717,734
1741010030818,88242,88460,24,88,84,24,99,0,730,0,728,734,752
1741010030838,88242,88514,24,88,86,24,101,0,746,0,752,752,770
1741010030858,88242,88455,25,88,88,25,104,0,757,0,752,770,788
1741010030878,88242,88539,21,88,91,21,106,0,783,0,783,788,807
1741010030898,88242,88854,22,88,92,22,108,0,805,0,804,807,826
1741010030919,88242,89626,22,89,94,22,110,0,821,0,821,826,843
1741010030938,88242,90881,23,91,95,23,110,0,838,0,837,843,853
1741010030958,88242,92481,21,92,95,21,110,0,846,0,846,853,852
1741010030978,88242,94520,19,94,95,19,107,0,846,0,846,852,844
1741010030998,88242,96770,19,97,95,19,104,0,841,0,842,844,834
1741010031018,88242,99156,18,99,95,18,100,0,827,0,828,834,821
1741010031038,88242,101123,18,101,95,18,97,0,816,0,817,821,807
1741010031058,88242,102542,18,102,95,18,94,0,807,0,807,807,793
1741010031078,88242,102625,19,102,95,19,92,0,781,0,793,793,779
1741010031098,88242,102063,21,102,95,21,91,0,777,0,779,779,765
1741010031118,88242,100838,22,100,95,22,91,0,762,0,760,765,754
1741010031139,88242,99134,22,99,93,22,91,0,747,0,754,754,743
1741010031158,88242,96938,25,96,90,25,92,0,734,0,737,743,729
1741010031180,88242,95573,21,95,88,21,91,0,727,0,727,729,715
1741010031199,88242,92960,17,93,87,17,92,0,637,0,727,715,704
1741010031218,88242,91460,25,91,87,25,92,0,637,0,727,704,693
1741010031238,88242,90434,26,90,87,26,92,0,627,0,727,693,699
1741010031258,88242,89524,19,89,88,19,93,0,668,0,727,699,709
1741010031278,88242,88787,6,89,76,6,93,89776,692,52,692,630,643
1741010031298,88242,88846,13,89,72,13,111,0,843,62,834,633,634
1741010031318,88242,88937,12,89,73,12,132,0,1000,62,994,634,620
1741010031338,88242,88947,12,89,73,12,152,0,1157,62,1157,634,618
1741010031358,88000,88700,12,89,76,12,169,0,1268,41,1268,638,622
1741010031378,88000,88618,20,88,81,20,96,0,652,0,1261,709,691
1741010031398,86876,88052,21,88,81,21,93,0,647,0,1261,691,674
1741010031418,86876,88889,21,88,81,21,90,0,651,0,1261,674,657
1741010031438,86876,88631,18,89,82,18,88,0,636,0,1261,657,641
1741010031458,86876,89090,16,88,83,16,86,0,635,0,641,641,657
1741010031478,86876,89342,23,89,79,23,84,11584,613,0,641,627,643
1741010031498,86876,89060,25,88,84,25,86,0,595,0,641,643,659
1741010031518,86876,88497,25,88,84,25,89,0,592,0,641,659,675
1741010031538,86876,88510,15,88,83,15,91,0,654,0,641,675,689
1741010031558,86876,88431,21,88,82,21,93,0,682,0,689,689,702
1741010031578,86876,88427,22,88,80,22,95,0,701,0,702,702,709
1741010031598,86876,88410,24,88,78,24,96,0,708,0,702,709,707
1741010031618,86876,88435,24,88,78,24,95,0,700,0,700,707,699
1741010031638,86876,88401,25,88,84,25,94,0,697,0,699,699,695
1741010031658,86876,88414,24,88,89,24,94,0,687,0,695,695,702
1741010031678,86876,88479,22,88,91,21,95,0,691,0,695,702,711
1741010031698,86876,88638,19,88,92,20,96,0,704,0,704,711,720
1741010031718,86876,88609,23,88,91,23,97,0,713,0,713,720,730
1741010031738,86876,88580,24,88,90,24,98,0,724,0,723,730,738
1741010031758,86876,88612,24,88,90,24,99,0,728,0,733,738,744
1741010031778,86876,88579,21,88,90,21,100,0,741,0,741,744,746
1741010031798,86876,88747,22,88,92,22,100,0,741,0,741,746,748
1741010031818,86876,88827,22,88,93,22,100,0,744,0,744,748,750
1741010031838,86876,88959,22,89,94,22,101,0,749,0,749,750,755
1741010031858,86876,89806,22,89,94,22,100,0,749,0,749,755,758
1741010031879,86876,90456,22,90,94,22,100,0,752,0,752,758,760
1741010031898,86876,90158,22,90,95,21,101,0,749,0,757,760,765
1741010031918,86876,90356,22,90,95,23,101,0,765,0,765,765,768
1741010031938,86876,90767,22,90,95,22,101,0,765,0,765,768,769
1741010031958,86876,91161,21,91,95,21,101,0,765,0,765,769,766
1741010031978,86876,91685,23,91,95,23,100,0,765,0,765,766,764
1741010031998,86876,92191,22,92,95,22,99,0,757,0,760,764,762
1741010032018,86876,92839,21,92,95,21,98,0,757,0,757,762,759
1741010032038,86876,92842,22,92,95,22,98,0,757,0,752,759,758
1741010032058,86876,92841,23,92,95,23,97,0,752,0,752,758,756
1741010032078,86876,92554,21,92,95,21,98,0,749,0,749,756,753
1741010032098,86876,91769,22,91,94,22,98,0,749,0,749,753,750
1741010032118,86876,91668,23,91,94,23,98,0,744,0,744,750,747
1741010032138,86876,91587,21,91,94,21,97,0,741,0,741,747,744
1741010032158,86876,91251,23,91,93,23,98,0,741,0,744,744,742
1741010032178,86876,90856,22,90,94,22,97,0,736,0,736,742,743
1741010032198,86876,90767,21,90,94,21,98,0,741,0,736,743,742
1741010032218,86876,90273,23,90,94,23,98,0,736,0,736,742,744
1741010032238,86876,90135,21,90,93,21,98,0,744,0,744,744,745
1741010032258,86876,89952,22,89,94,22,99,0,741,0,741,745,748
1741010032278,86876,89574,22,89,93,22,100,0,744,0,744,748,750
1741010032298,86876,89467,23,89,94,23,100,0,736,0,744,750,753
1741010032318,86876,89548,21,89,95,21,100,0,749,0,749,753,755
1741010032338,86876,89796,22,89,95,22,100,0,749,0,749,755,760
1741010032358,86876,89890,23,89,95,23,101,0,757,0,760,760,764
1741010032378,86876,90138,21,90,95,21,101,0,757,0,757,764,768
1741010032398,86876,90594,22,90,95,22,101,0,765,0,765,768,769
1741010032418,86876,90897,23,90,95,23,101,0,765,0,765,769,770
1741010032438,86876,91171,21,91,95,21,101,0,765,0,765,770,769
1741010032458,86876,91760,22,91,95,22,100,0,765,0,765,769,767
1741010032478,86876,92032,23,92,95,23,99,0,765,0,765,767,765
1741010032498,86876,92620,21,92,95,21,99,0,765,0,765,765,763
1741010032518,86876,92787,22,92,95,22,98,0,757,0,757,763,760
1741010032538,86876,92798,22,92,95,22,98,0,760,0,760,760,757
1741010032558,86876,92778,22,92,95,22,97,0,757,0,757,757,754
1741010032578,86876,92775,22,92,95,22,97,0,749,0,749,754,751
1741010032598,86876,92538,22,92,95,22,97,0,744,0,744,751,748
1741010032618,86876,91764,22,91,94,22,97,0,741,0,741,748,746
1741010032638,86876,91716,22,91,94,22,97,0,744,0,744,746,744
1741010032659,86876,91291,23,91,94,22,97,0,736,0,744,744,742
1741010032678,86876,90664,21,90,93,22,98,0,741,0,736,742,740
1741010032698,86876,90136,22,90,93,22,98,0,736,0,736,740,742
1741010032718,86876,90022,22,90,93,22,98,0,736,0,736,742,741
1741010032738,86876,89988,22,89,93,22,98,0,741,0,741,741,742
1741010032758,86876,90257,22,90,94,22,98,0,736,0,736,742,744
1741010032778,86876,89744,22,89,94,22,99,0,744,0,744,744,748
1741010032798,86876,89612,22,89,94,22,100,0,741,0,741,748,753
1741010032818,86876,89806,22,89,94,22,100,0,749,0,752,753,755
1741010032838,86876,89659,22,89,94,22,101,0,752,0,749,755,758
1741010032858,86876,89538,22,89,95,22,101,0,757,0,757,758,762
1741010032878,86876,89954,22,89,95,22,101,0,757,0,757,762,765
1741010032898,86876,90186,22,90,95,22,101,0,765,0,765,765,766
1741010032918,86876,90937,22,90,95,22,101,0,765,0,765,766,767
1741010032938,86876,91144,22,91,95,22,100,0,765,0,765,767,766
1741010032958,86876,91704,22,91,95,22,100,0,765,0,765,766,765
1741010032978,86876,92028,22,92,95,22,99,0,765,0,765,765,763
1741010032998,86876,92743,22,92,95,22,98,0,757,0,757,763,760
1741010033018,86876,92632,22,92,95,22,98,0,760,0,760,760,758
1741010033038,86876,92687,22,92,95,22,98,0,757,0,752,758,756
1741010033058,86876,92703,22,92,95,22,97,0,749,0,752,756,753
1741010033078,86876,92433,22,92,95,22,98,0,752,0,749,753,750
1741010033098,86876,91720,22,91,94,22,98,0,749,0,744,750,748
1741010033118,86876,91698,22,91,94,22,97,0,744,0,744,748,745
1741010033138,86876,91236,22,91,94,22,98,0,744,0,741,745,742
1741010033158,86876,90810,22,90,93,22,98,0,741,0,736,742,740
1741010033178,86876,90746,22,90,94,22,97,0,736,0,736,740,739
1741010033198,86876,90257,22,90,94,22,98,0,736,0,733,739,740
1741010033218,86876,90054,22,90,93,22,98,0,733,0,736,740,742
1741010033238,86876,89791,22,89,94,22,99,0,736,0,736,742,745
1741010033258,86876,89344,22,89,93,22,100,0,744,0,741,745,749
1741010033278,86876,89047,22,89,94,22,100,0,749,0,749,749,754
1741010033299,86876,89081,22,89,94,22,101,0,749,0,752,754,757
1741010033318,86876,89219,22,89,94,22,101,0,752,0,752,757,759
1741010033338,86876,89715,22,89,95,22,101,0,757,0,757,759,762
1741010033358,86876,90210,22,90,95,22,101,0,757,0,757,762,765
1741010033378,86876,90701,22,90,95,22,101,0,765,0,765,765,767
1741010033398,86876,91101,22,91,95,22,100,0,765,0,765,767,769
1741010033418,86876,91504,22,91,95,22,100,0,765,0,765,769,767
1741010033438,86876,91592,22,91,95,22,100,0,765,0,765,767,765
1741010033458,86876,92085,22,92,95,22,99,0,765,0,765,765,762
1741010033478,86876,92695,22,92,95,22,98,0,757,0,757,762,759
1741010033498,86876,92633,22,92,95,22,98,0,752,0,752,759,757
1741010033518,86876,92662,22,92,95,22,97,0,757,0,757,757,756
1741010033538,86876,92790,22,92,95,22,97,0,749,0,752,756,754
1741010033558,86876,92568,22,92,95,22,98,0,752,0,749,754,750
1741010033578,86876,91889,22,91,94,22,97,0,741,0,744,750,749
1741010033598,86876,91707,22,91,94,22,97,0,744,0,744,749,746
1741010033618,86876,91363,21,91,94,21,98,0,741,0,741,746,744
1741010033638,86876,90832,23,90,93,23,98,0,741,0,741,744,742
1741010033658,86876,90733,22,90,94,22,98,0,736,0,736,742,741
1741010033678,86876,90301,22,90,94,22,98,0,736,0,736,741,740
1741010033698,86876,90155,22,90,94,22,98,0,733,0,736,740,743
1741010033718,86876,89887,22,89,94,22,99,0,736,0,736,743,746
1741010033738,86876,89584,22,89,94,22,100,0,744,0,741,746,750
1741010033758,86876,89393,22,89,94,22,100,0,749,0,744,750,754
1741010033778,86876,89240,22,89,94,22,101,0,749,0,752,754,758
1741010033798,86876,89206,22,89,94,22,101,0,752,0,752,758,761
1741010033818,86876,89675,22,89,95,22,101,0,757,0,757,761,763
1741010033838,86876,90162,22,90,95,22,101,0,757,0,757,763,766
1741010033858,86876,90700,22,90,95,22,101,0,765,0,765,766,768
1741010033878,86876,91071,22,91,95,22,100,0,765,0,765,768,770
1741010033898,86876,91546,22,91,95,22,100,0,765,0,765,770,768
1741010033918,86876,91731,22,91,95,22,100,0,765,0,765,768,766
1741010033938,86876,91948,22,92,95,22,99,0,765,0,765,766,764
1741010033958,86876,92628,22,92,95,22,98,0,757,0,757,764,761
1741010033978,86876,92691,22,92,95,22,98,0,760,0,757,761,758
1741010033998,86876,92784,22,92,95,22,98,0,757,0,757,758,756
1741010034018,86876,92663,22,92,95,22,97,0,749,0,749,756,754
1741010034038,86876,92362,22,92,95,22,98,0,752,0,749,754,751
1741010034058,86876,91747,22,91,94,22,98,0,749,0,744,751,749
1741010034078,86876,91651,22,91,94,22,98,0,744,0,744,749,746
1741010034098,86876,91216,22,91,94,22,98,0,744,0,741,746,743
1741010034118,86876,90784,22,90,93,22,98,0,741,0,736,743,741
1741010034138,86876,90737,22,90,94,22,98,0,736,0,736,741,742
1741010034158,86876,90462,22,90,94,22,98,0,736,0,736,742,741
1741010034178,86876,90184,22,90,94,22,98,0,741,0,741,741,743
1741010034198,86876,89764,22,89,94,22,99,0,736,0,736,743,747
1741010034218,86876,89432,22,89,94,22,100,0,744,0,741,747,750
1741010034238,86876,89534,22,89,94,22,100,0,749,0,744,750,753
1741010034258,86876,89543,22,89,94,22,100,0,749,0,749,753,755
1741010034278,86876,89455,22,89,95,22,101,0,752,0,749,755,759
1741010034298,86876,89607,22,89,95,22,101,0,757,0,757,759,763
1741010034318,86876,89990,21,90,95,21,101,0,757,0,757,763,766
1741010034338,86876,90594,22,90,95,22,101,0,765,0,765,766,767
1741010034358,86876,90781,22,90,95,22,101,0,765,0,765,767,769
1741010034378,86876,91093,22,91,95,22,101,0,765,0,765,769,770
1741010034398,86876,91558,22,91,95,22,100,0,765,0,765,770,768
1741010034418,86876,91911,22,92,95,22,100,0,765,0,765,768,765
1741010034438,86876,92593,22,92,95,22,99,0,765,0,765,765,763
1741010034458,86876,92624,22,92,95,22,98,0,760,0,757,763,761
1741010034478,86876,92685,22,92,95,22,98,0,757,0,757,761,759
1741010034498,86876,92761,22,92,95,22,98,0,757,0,752,759,756
1741010034518,86876,92715,22,92,95,22,97,0,752,0,749,756,753
1741010034538,86876,92424,22,92,95,22,98,0,749,0,749,753,750
1741010034558,86876,91784,22,91,94,22,98,0,749,0,744,750,748
1741010034578,86876,91631,22,91,94,22,98,0,744,0,741,748,745
1741010034598,86876,91230,22,91,94,22,98,0,741,0,741,745,742
1741010034618,86876,90793,22,90,93,22,98,0,736,0,736,742,740
1741010034638,86876,90629,22,90,94,22,98,0,736,0,736,740,741
1741010034658,86876,90127,22,89,93,22,98,0,741,0,741,741,743
1741010034678,86876,89824,22,89,93,22,99,0,736,0,736,743,745
1741010034698,86876,89492,23,89,94,23,100,0,744,0,744,745,747
1741010034718,86876,89083,21,89,93,21,100,0,741,0,741,747,751
1741010034738,86876,89045,22,89,94,22,101,0,749,0,744,751,754
1741010034758,86876,89339,23,89,95,23,101,0,752,0,752,754,758
1741010034778,86876,89533,21,89,95,21,101,0,757,0,757,758,761
1741010034798,86876,89853,23,89,95,23,101,0,757,0,757,761,766
1741010034818,86876,90091,22,90,95,22,101,0,765,0,765,766,769
1741010034838,86876,90577,21,90,95,21,101,0,765,0,765,769,771
1741010034858,86876,91086,22,91,95,22,101,0,765,0,765,771,770
1741010034878,86876,91668,23,91,95,23,100,0,765,0,765,770,768
1741010034898,86876,91956,21,92,95,21,99,0,765,0,765,768,767
1741010034918,86876,92648,23,92,95,22,99,0,757,0,765,767,765
1741010034938,86876,92667,22,92,95,23,99,0,765,0,765,765,763
1741010034958,86876,92673,21,92,95,21,98,0,757,0,757,763,761
1741010034978,86876,92682,23,92,95,23,98,0,757,0,757,761,758
1741010034998,86876,92620,22,92,95,22,98,0,752,0,752,758,755
1741010035018,86876,92665,22,92,95,22,97,0,749,0,749,755,752
1741010035038,86876,92368,22,92,95,22,97,0,749,0,749,752,750
1741010035058,86876,91785,22,91,94,22,98,0,744,0,744,750,749
1741010035078,86876,91703,21,91,94,21,98,0,749,0,749,749,746
1741010035098,86876,91303,23,91,94,23,98,0,741,0,744,746,744
1741010035118,86876,90964,22,90,93,22,98,0,744,0,744,744,741
1741010035138,86876,90744,21,90,94,21,98,0,741,0,741,741,742
1741010035158,86876,90618,22,90,94,22,98,0,736,0,736,742,740
1741010035178,86876,90366,23,90,94,23,98,0,736,0,736,740,741
1741010035198,86876,89964,11,90,94,11,98,0,675,0,741,741,747
1741010035218,86876,89840,22,89,94,22,99,0,683,0,741,747,751
1741010035238,86876,89551,23,89,94,23,100,0,683,0,741,751,764
1741010035258,86876,89377,16,89,94,16,102,0,741,0,741,764,775
1741010035278,86876,89090,5,89,82,5,107,0,815,0,815,775,773
1741010035298,86876,89487,10,90,72,10,125,0,960,0,960,773,757
1741010035318,86876,90218,11,90,73,11,132,160728,1013,111,1013,661,645
1741010035338,86876,91184,11,91,73,11,152,0,1180,111,1180,661,644
1741010035358,86876,92002,11,92,75,11,172,0,1336,111,1336,661,644
1741010035378,86876,89306,7,90,84,7,186,0,1428,111,1428,661,644
1741010035398,86876,89820,21,89,84,21,202,0,1525,45,1525,671,654
1741010035418,86876,89861,25,89,83,25,101,0,682,0,1538,757,738
1741010035438,86876,89894,18,89,82,18,98,0,691,0,1538,738,720
1741010035458,86876,90285,12,89,83,12,96,0,720,0,720,720,702
1741010035478,86876,88801,17,88,84,17,94,0,701,0,696,702,684
1741010035498,86876,90624,25,91,85,25,90,0,673,0,678,684,691
1741010035518,86876,92578,21,92,85,21,89,0,670,0,678,691,686
